,loss,dice_coef,iou,recall,precision,val_loss,val_dice_coef,val_iou,val_recall,val_precision
47,0.04663429409265518,0.9659631848335266,0.9244602918624878,0.9772304892539978,0.975979208946228,0.0960361659526825,0.9506002068519592,0.8895652294158936,0.9592654705047607,0.9639034271240234
48,0.059226494282484055,0.9579657316207886,0.906937837600708,0.9713309407234192,0.9714372158050537,0.14302565157413483,0.935484766960144,0.8639509677886963,0.974567174911499,0.9226729273796082
49,0.055001672357320786,0.960029125213623,0.9106581211090088,0.9726910591125488,0.9726430773735046,0.09434574097394943,0.9472739696502686,0.8877499103546143,0.960418701171875,0.9580309987068176
50,0.04647548124194145,0.966022789478302,0.9242438673973083,0.9771909117698669,0.9761262536048889,0.10003175586462021,0.951461911201477,0.8943849205970764,0.9673569202423096,0.9542229771614075
51,0.044196512550115585,0.9678846597671509,0.92851322889328,0.978425920009613,0.9773440957069397,0.11019942164421082,0.9470506310462952,0.885880708694458,0.9679110646247864,0.950097382068634
52,0.04429222270846367,0.9678065776824951,0.9284675717353821,0.9784023761749268,0.9773000478744507,0.10292790085077286,0.9535191059112549,0.8967012763023376,0.9662643074989319,0.9601213932037354
53,0.0429365374147892,0.9688195586204529,0.9303413033485413,0.9791272878646851,0.977857232093811,0.09739077836275101,0.9537308812141418,0.8969447016716003,0.9635054469108582,0.9621248245239258
54,0.04374758154153824,0.9681071639060974,0.9286495447158813,0.9784982800483704,0.9775848984718323,0.1099303811788559,0.9500522613525391,0.8923386335372925,0.9691163301467896,0.9495488405227661
55,0.04224774241447449,0.9689854383468628,0.930673360824585,0.9791336059570312,0.9780919551849365,0.1050671711564064,0.9532637000083923,0.8969733715057373,0.9686844348907471,0.9563519358634949
56,0.04038434103131294,0.9704312682151794,0.9339552521705627,0.9801246523857117,0.9789922833442688,0.10449068993330002,0.9543255567550659,0.8989541530609131,0.9649901986122131,0.9603701829910278
57,0.04536273702979088,0.9670316576957703,0.9267241954803467,0.9776047468185425,0.9768767356872559,0.3466929495334625,0.8764024376869202,0.7653289437294006,0.8502019047737122,0.9320017695426941
58,0.05938483029603958,0.9568260908126831,0.9042680859565735,0.9702473878860474,0.9709423184394836,0.10287384688854218,0.95036780834198,0.8885489702224731,0.9528442025184631,0.9670897722244263
59,0.04197102412581444,0.9694052934646606,0.9314936995506287,0.9794781804084778,0.9783630967140198,0.09508591145277023,0.9525675177574158,0.8965377807617188,0.9629969000816345,0.9613023400306702
60,0.03928627818822861,0.9711997509002686,0.935370147228241,0.9806937575340271,0.9795279502868652,0.09869709610939026,0.9552385807037354,0.9004592895507812,0.967503011226654,0.9595173597335815
61,0.04159989953041077,0.9696688652038574,0.9325973391532898,0.9794753789901733,0.9787825345993042,0.1054987981915474,0.9535062313079834,0.8957493901252747,0.9533248543739319,0.9711253643035889
62,0.03867194429039955,0.97149258852005,0.936246931552887,0.9809686541557312,0.9796438217163086,0.10140466690063477,0.9560184478759766,0.9014360904693604,0.967993974685669,0.9602637887001038
63,0.0371367409825325,0.9726703763008118,0.9391033053398132,0.9817147850990295,0.9803774952888489,0.10866455733776093,0.955659031867981,0.9010776877403259,0.9613158106803894,0.9650580883026123
64,0.038747638463974,0.9716364741325378,0.9364675283432007,0.9809953570365906,0.9798098206520081,0.11527056246995926,0.9550843834877014,0.9000997543334961,0.9646358489990234,0.961060106754303
65,0.03881734982132912,0.9717242121696472,0.9364337921142578,0.9811410903930664,0.9798619151115417,0.11472611874341965,0.9548988342285156,0.8983347415924072,0.9653093814849854,0.9594520926475525
66,0.037781696766614914,0.9723444581031799,0.9380099177360535,0.9814413189888,0.9802711009979248,0.11559837311506271,0.9542639851570129,0.899756669998169,0.9711008071899414,0.9542882442474365
67,0.05931828171014786,0.957822859287262,0.9067626595497131,0.9716634750366211,0.9710581302642822,0.1149250939488411,0.944629430770874,0.8794252872467041,0.9706288576126099,0.943495512008667
68,0.04546990618109703,0.9669454097747803,0.9265288710594177,0.9775801301002502,0.976991593837738,0.09520874172449112,0.9545256495475769,0.8986466526985168,0.9641926288604736,0.963150143623352
69,0.04104394093155861,0.9701552987098694,0.9329801201820374,0.9799575209617615,0.9789243936538696,0.09876622259616852,0.9558168053627014,0.9010500311851501,0.9679899215698242,0.9611323475837708
70,0.0359082855284214,0.9735097289085388,0.9409810304641724,0.9823401570320129,0.9810163974761963,0.10483017563819885,0.9573042392730713,0.9057024717330933,0.9692832231521606,0.9592931270599365
71,0.034372225403785706,0.9746045470237732,0.9431746006011963,0.9830399751663208,0.981655478477478,0.10526113212108612,0.95895916223526,0.9078061580657959,0.9664316177368164,0.9646340608596802
72,0.03390747308731079,0.9750255346298218,0.944017767906189,0.983272135257721,0.982099175453186,0.11114348471164703,0.9582281112670898,0.9062252044677734,0.9699940085411072,0.9596731662750244
73,0.03339805826544762,0.9754129648208618,0.944758415222168,0.9835914969444275,0.982305645942688,0.10394500195980072,0.9565021991729736,0.9031267166137695,0.9674417972564697,0.9600754976272583
74,0.03303565829992294,0.975601077079773,0.9452610015869141,0.9837799072265625,0.982388973236084,0.11193564534187317,0.9585645198822021,0.9081290364265442,0.9663806557655334,0.9637364149093628
